VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",IDN,Indonesia,2008,2008,8437,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",IDN,Indonesia,2009,2009,8601.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",IDN,Indonesia,2010,2010,8505.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",IDN,Indonesia,2011,2011,9095.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",IDN,Indonesia,2012,2012,9713.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",IDN,Indonesia,2013,2013,10067.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",IDN,Indonesia,2014,2014,10278.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",IDN,Indonesia,2015,2015,10359.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",IDN,Indonesia,2016,2016,10618.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",IDN,Indonesia,2017,2017,11073.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",IDN,Indonesia,2018,2018,11799.4,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",IDN,Indonesia,2019,2019,12482.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",IDN,Indonesia,2020,2020,12246.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2005,2005,24853.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2006,2006,25700.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2007,2007,27513.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2008,2008,27510.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2009,2009,27462,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2010,2010,28840.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2011,2011,30636.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2012,2012,31846.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2013,2013,34324.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2014,2014,34366.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2015,2015,35469.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2016,2016,37843.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2017,2017,39121.4,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2018,2018,39906.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2019,2019,40004,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ISR,Israel,2020,2020,39489.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2005,2005,12734.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2006,2006,16080.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2007,2007,17968.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2008,2008,21777.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2009,2009,20955.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2010,2010,22079.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2011,2011,22798.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2012,2012,24303.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2013,2013,26073.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2014,2014,26168.4,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2015,2015,24085.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2016,2016,24128.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2017,2017,25926.4,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2018,2018,28821.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2019,2019,29967.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",RUS,Russia,2020,2020,29819,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2005,2005,23853,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2006,2006,25720.4,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2007,2007,27570.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2008,2008,29604.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2009,2009,27537.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2010,2010,27826.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2011,2011,28931.4,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2012,2012,29042.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2013,2013,29973.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2014,2014,30870,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2015,2015,31628.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2016,2016,33936,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2017,2017,36507.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2018,2018,38961.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2019,2019,40670.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",SVN,Slovenia,2020,2020,39725.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2005,2005,9616.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2006,2006,10358.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2007,2007,11129.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2008,2008,11657.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2009,2009,11281.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2010,2010,11610.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2011,2011,12169,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2012,2012,12058.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2013,2013,12459.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2014,2014,12533.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2015,2015,12567.4,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2016,2016,12606.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2017,2017,12705.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2018,2018,12911.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2019,2019,12908,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ZAF,South Africa,2020,2020,11985.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2005,2005,8195.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2006,2006,8903.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2007,2007,9642.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2008,2008,10033.4,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2009,2009,10105.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2010,2010,10557.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2011,2011,11393.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2012,2012,11769.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2013,2013,12433.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2014,2014,12983,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2015,2015,12947.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2016,2016,13649.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2017,2017,14061.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2018,2018,14991.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2019,2019,15662.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",COL,Colombia,2020,2020,14860,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2005,2005,13913.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2006,2006,15859.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2007,2007,18236.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2008,2008,19573.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2009,2009,17023.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2010,2010,17706.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2011,2011,19248.4,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2012,2012,21290.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2013,2013,22639.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2014,2014,23815.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2015,2015,24972.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2016,2016,26721.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2017,2017,28673.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2018,2018,30877,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2019,2019,31883.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LVA,Latvia,2020,2020,31424.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2005,2005,14510.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2006,2006,16483.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2007,2007,19094.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2008,2008,20721,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2009,2009,18116.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2010,2010,20096.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2011,2011,22884.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2012,2012,24703.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2013,2013,26721.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2014,2014,28184.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2015,2015,28834.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2016,2016,30925.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2017,2017,33761.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2018,2018,36376.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2019,2019,38540.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",LTU,Lithuania,2020,2020,38880.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2005,2005,10296.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2006,2006,11211.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2007,2007,12279.4,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2008,2008,12922.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2009,2009,12704.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2010,2010,13355.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2011,2011,14060.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2012,2012,14846.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2013,2013,15533.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2014,2014,16607.4,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2015,2015,17639.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2016,2016,19109.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2017,2017,20357.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2018,2018,21302.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2019,2019,22585.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",CRI,Costa Rica,2020,2020,22169.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2005,2005,15431.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2006,2006,17588.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2007,2007,19481.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2008,2008,20915.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2009,2009,20144.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2010,2010,19963,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2011,2011,21003.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2012,2012,21389.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2013,2013,22087.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2014,2014,22337.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2015,2015,23276.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2016,2016,25222.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2017,2017,27119.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2018,2018,28856.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2019,2019,30529.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",HRV,Croatia,2020,2020,28782.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2005,2005,10291.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2006,2006,11408.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2007,2007,12811.4,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2008,2008,14335.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2009,2009,14181.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2010,2010,14956.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2011,2011,15747.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2012,2012,16327.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2013,2013,16647.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2014,2014,17616.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2015,2015,18391.8,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2016,2016,20074.4,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2017,2017,21470,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2018,2018,23016,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2019,2019,24497.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",BGR,Bulgaria,2020,2020,24564.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2005,2005,9602.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2006,2006,11556.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2007,2007,13700.1,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2008,2008,16782.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2009,2009,16631.9,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2010,2010,16976.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2011,2011,17896.3,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2012,2012,18869.6,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2013,2013,19782,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2014,2014,20657.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2015,2015,21605.7,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2016,2016,24271.5,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2017,2017,27142,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2018,2018,29342.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2019,2019,31867.2,,
ECONPIBN,Gross domestic product (GDP),PPPPERMT,"/capita, US$ purchasing power parity",ROU,Romania,2020,2020,32189.2,,
